position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
8,Granada,30,11.0,7.0,12.0,0.026,0.038,-0.012,32.22222222222222,1968-69
9,Elche,30,7.0,15.0,8.0,0.025,0.023,0.0020000000000000018,32.22222222222222,1968-69
10,Deportivo La Coruña,30,11.0,6.0,13.0,0.039,0.044,-0.0049999999999999975,31.11111111111111,1968-69
11,Atlético Bilbao,30,10.0,8.0,12.0,0.042,0.046,-0.003999999999999997,31.11111111111111,1968-69
12,Pontevedra,30,7.0,13.0,10.0,0.02,0.023,-0.002999999999999999,30.0,1968-69
13,Zaragoza,30,8.0,10.0,12.0,0.036,0.036,0.0,28.888888888888886,1968-69
14,Málaga,30,9.0,7.0,14.0,0.037,0.042,-0.0050000000000000044,27.77777777777778,1968-69
15,Español,30,8.0,8.0,14.0,0.029,0.036,-0.006999999999999996,26.666666666666668,1968-69
16,Córdoba,30,5.0,11.0,14.0,0.031,0.057,-0.026000000000000002,23.333333333333332,1968-69
1,Atlético Madrid,30,18.0,6.0,6.0,0.053,0.022,0.031,46.666666666666664,1969-70
2,Atlético Bilbao,30,17.0,7.0,6.0,0.044,0.02,0.023999999999999997,45.55555555555556,1969-70
3,Sevilla,30,14.0,7.0,9.0,0.039,0.032,0.006999999999999999,38.88888888888889,1969-70
4,Barcelona,30,13.0,9.0,8.0,0.04,0.031,0.009000000000000001,38.88888888888889,1969-70
5,Valencia,30,15.0,5.0,10.0,0.035,0.023,0.012000000000000004,38.88888888888889,1969-70
6,Real Madrid,30,13.0,9.0,8.0,0.05,0.042,0.008,38.88888888888889,1969-70
7,Real Sociedad,30,15.0,3.0,12.0,0.047,0.037,0.010000000000000002,36.666666666666664,1969-70
8,Zaragoza,30,13.0,7.0,10.0,0.035,0.039,-0.003999999999999997,36.666666666666664,1969-70
9,Las Palmas,30,10.0,7.0,13.0,0.032,0.04,-0.008,30.0,1969-70
10,Celta,30,10.0,7.0,13.0,0.031,0.039,-0.008,30.0,1969-70
11,Elche,30,8.0,10.0,12.0,0.032,0.044,-0.011999999999999997,28.888888888888886,1969-70
12,Granada,30,8.0,10.0,12.0,0.02,0.031,-0.011,28.888888888888886,1969-70
13,Sabadell,30,10.0,5.0,15.0,0.031,0.037,-0.005999999999999998,27.77777777777778,1969-70
14,Deportivo La Coruña,30,8.0,9.0,13.0,0.025,0.032,-0.006999999999999999,27.77777777777778,1969-70
15,Mallorca,30,7.0,8.0,15.0,0.033,0.052,-0.018999999999999996,24.444444444444443,1969-70
16,Pontevedra,30,4.0,5.0,21.0,0.02,0.046,-0.026,14.444444444444443,1969-70
1,Valencia,30,18.0,7.0,5.0,0.041,0.019,0.022000000000000002,47.77777777777778,1970-71
2,Barcelona,30,19.0,5.0,6.0,0.05,0.022,0.028000000000000004,47.77777777777778,1970-71
3,Atlético Madrid,30,17.0,8.0,5.0,0.051,0.02,0.030999999999999996,46.666666666666664,1970-71
4,Real Madrid,30,17.0,7.0,6.0,0.046,0.024,0.022,45.55555555555556,1970-71
5,Atlético Bilbao,30,14.0,7.0,9.0,0.04,0.031,0.009000000000000001,38.88888888888889,1970-71
6,Celta,30,15.0,5.0,10.0,0.037,0.032,0.0049999999999999975,38.88888888888889,1970-71
7,Sevilla,30,13.0,6.0,11.0,0.034,0.042,-0.008,35.55555555555556,1970-71
8,Real Sociedad,30,10.0,9.0,11.0,0.023,0.027,-0.004,32.22222222222222,1970-71
9,Málaga,30,8.0,12.0,10.0,0.027,0.032,-0.005000000000000001,31.11111111111111,1970-71
10,Granada,30,10.0,8.0,12.0,0.033,0.034,-0.0010000000000000009,31.11111111111111,1970-71
11,Español,30,8.0,9.0,13.0,0.018,0.025,-0.007000000000000003,27.77777777777778,1970-71
12,Sporting Gijón,30,10.0,5.0,15.0,0.035,0.044,-0.008999999999999994,27.77777777777778,1970-71
13,Sabadell,30,8.0,5.0,17.0,0.028,0.049,-0.021,23.333333333333332,1970-71
14,Las Palmas,30,5.0,10.0,15.0,0.033,0.042,-0.009000000000000001,22.22222222222222,1970-71
15,Elche,30,4.0,10.0,16.0,0.025,0.046,-0.020999999999999998,20.0,1970-71
16,Zaragoza,30,3.0,9.0,18.0,0.022,0.054,-0.032,16.666666666666664,1970-71
1,Real Madrid,30,16.764705882352942,7.9411764705882355,5.294117647058824,0.051,0.027,0.023999999999999997,46.07843137254902,1971-72
2,Valencia,30,16.764705882352942,6.1764705882352935,7.0588235294117645,0.053,0.03,0.023,44.11764705882353,1971-72
3,Barcelona,30,15.0,7.9411764705882355,7.0588235294117645,0.04,0.026,0.014000000000000002,42.15686274509804,1971-72
4,Atlético Madrid,30,12.352941176470587,9.705882352941178,7.9411764705882355,0.045,0.028,0.016999999999999998,38.23529411764706,1971-72
5,Las Palmas,30,13.235294117647058,7.0588235294117645,9.705882352941178,0.04,0.036,0.0040000000000000036,37.254901960784316,1971-72
6,Granada,30,12.352941176470587,7.0588235294117645,10.588235294117649,0.04,0.034,0.005999999999999998,35.294117647058826,1971-72
7,Málaga,30,7.9411764705882355,15.0,7.0588235294117645,0.027,0.031,-0.004,34.31372549019608,1971-72
8,Real Sociedad,30,12.352941176470587,5.294117647058824,12.352941176470587,0.038,0.036,0.0020000000000000018,33.33333333333333,1971-72
9,Athletic Bilbao,30,13.235294117647058,3.5294117647058822,13.235294117647058,0.039,0.032,0.006999999999999999,33.33333333333333,1971-72
10,Celta,30,8.823529411764707,11.470588235294116,9.705882352941178,0.037,0.042,-0.0050000000000000044,32.35294117647059,1971-72
11,Sporting Gijón,30,10.588235294117649,7.0588235294117645,12.352941176470587,0.041,0.037,0.0040000000000000036,31.372549019607842,1971-72
12,Español,30,10.588235294117649,7.0588235294117645,12.352941176470587,0.043,0.043,0.0,31.372549019607842,1971-72
13,Real Betis,30,8.823529411764707,8.823529411764707,12.352941176470587,0.025,0.045,-0.019999999999999997,29.411764705882355,1971-72
14,Deportivo La Coruña,30,9.705882352941178,7.0588235294117645,13.235294117647058,0.028,0.038,-0.009999999999999998,29.411764705882355,1971-72
15,Burgos,30,9.705882352941178,6.1764705882352935,14.117647058823529,0.034,0.042,-0.008,28.431372549019606,1971-72
16,Sevilla,30,7.9411764705882355,7.9411764705882355,14.117647058823529,0.035,0.045,-0.009999999999999995,26.47058823529412,1971-72
17,Sabadell,30,5.294117647058824,11.470588235294116,13.235294117647058,0.032,0.051,-0.018999999999999996,24.509803921568626,1971-72
18,Córdoba,30,6.1764705882352935,7.9411764705882355,15.882352941176471,0.027,0.052,-0.024999999999999998,22.54901960784314,1971-72
1,Atlético Madrid,30,17.647058823529413,7.0588235294117645,5.294117647058824,0.049,0.029,0.02,47.05882352941176,1972-73
2,Barcelona,30,15.882352941176471,8.823529411764707,5.294117647058824,0.041,0.021,0.02,45.09803921568628,1972-73
3,Español,30,15.0,9.705882352941178,5.294117647058824,0.048,0.027,0.021,44.11764705882353,1972-73
4,Real Madrid,30,15.0,7.9411764705882355,7.0588235294117645,0.045,0.029,0.015999999999999997,42.15686274509804,1972-73
5,Castellón,30,11.470588235294116,7.9411764705882355,10.588235294117649,0.044,0.038,0.005999999999999998,34.31372549019608,1972-73
6,Valencia,30,10.588235294117649,8.823529411764707,10.588235294117649,0.037,0.033,0.003999999999999997,33.33333333333333,1972-73
7,Real Sociedad,30,11.470588235294116,7.0588235294117645,11.470588235294116,0.037,0.039,-0.0020000000000000018,33.33333333333333,1972-73
8,Zaragoza,30,8.823529411764707,12.352941176470587,8.823529411764707,0.036,0.036,0.0,33.33333333333333,1972-73
9,Athletic Bilbao,30,10.588235294117649,7.9411764705882355,11.470588235294116,0.041,0.038,0.0030000000000000027,32.35294117647059,1972-73
10,Málaga,30,9.705882352941178,9.705882352941178,10.588235294117649,0.033,0.029,0.004,32.35294117647059,1972-73
11,Las Palmas,30,9.705882352941178,7.9411764705882355,12.352941176470587,0.038,0.044,-0.005999999999999998,30.392156862745097,1972-73
12,Oviedo,30,7.9411764705882355,10.588235294117649,11.470588235294116,0.033,0.044,-0.010999999999999996,29.411764705882355,1972-73
13,Granada,30,7.9411764705882355,9.705882352941178,12.352941176470587,0.025,0.032,-0.006999999999999999,28.431372549019606,1972-73
14,Sporting Gijón,30,9.705882352941178,6.1764705882352935,14.117647058823529,0.032,0.037,-0.0049999999999999975,28.431372549019606,1972-73
15,Celta,30,8.823529411764707,7.9411764705882355,13.235294117647058,0.03,0.037,-0.006999999999999999,28.431372549019606,1972-73
16,Real Betis,30,6.1764705882352935,12.352941176470587,11.470588235294116,0.029,0.036,-0.006999999999999996,27.450980392156865,1972-73
17,Deportivo La Coruña,30,6.1764705882352935,11.470588235294116,12.352941176470587,0.022,0.044,-0.022,26.47058823529412,1972-73
18,Burgos,30,7.9411764705882355,5.294117647058824,16.764705882352942,0.036,0.063,-0.027000000000000003,23.52941176470588,1972-73
1,Barcelona,30,18.529411764705884,7.0588235294117645,4.411764705882353,0.075,0.024,0.051,49.01960784313725,1973-74
2,Atlético Madrid,30,14.117647058823529,7.0588235294117645,8.823529411764707,0.05,0.031,0.019000000000000003,39.21568627450981,1973-74
3,Zaragoza,30,14.117647058823529,6.1764705882352935,9.705882352941178,0.051,0.038,0.012999999999999998,38.23529411764706,1973-74
4,Real Sociedad,30,13.235294117647058,7.0588235294117645,9.705882352941178,0.046,0.045,0.0010000000000000009,37.254901960784316,1973-74
5,Athletic Bilbao,30,13.235294117647058,6.1764705882352935,10.588235294117649,0.035,0.031,0.0040000000000000036,36.27450980392157,1973-74
6,Granada,30,10.588235294117649,10.588235294117649,8.823529411764707,0.034,0.035,-0.0010000000000000009,35.294117647058826,1973-74
7,Málaga,30,10.588235294117649,10.588235294117649,8.823529411764707,0.031,0.032,-0.0010000000000000009,35.294117647058826,1973-74
