position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
9,Real Betis,30,10.0,8.0,12.0,0.039,0.051,-0.011999999999999997,31.11111111111111,1961
10,Oviedo,30,10.0,7.0,13.0,0.027,0.047,-0.02,30.0,1961
11,Osasuna,30,11.0,5.0,14.0,0.03,0.047,-0.017,30.0,1961
12,Mallorca,30,10.0,7.0,13.0,0.054,0.059,-0.0049999999999999975,30.0,1961
13,Español,30,8.0,10.0,12.0,0.045,0.055,-0.010000000000000002,28.888888888888886,1961
14,Real Santander,30,11.0,4.0,15.0,0.035,0.054,-0.018999999999999996,28.888888888888886,1961
15,Real Sociedad,30,9.0,5.0,16.0,0.037,0.049,-0.012000000000000004,25.555555555555554,1961
16,Tenerife,30,6.0,7.0,17.0,0.033,0.057,-0.024,21.11111111111111,1961
1,Real Madrid,30,23.0,3.0,4.0,0.083,0.033,0.05,54.44444444444444,1962
2,Atlético Madrid,30,14.0,9.0,7.0,0.061,0.036,0.025,41.11111111111111,1962
3,Oviedo,30,15.0,3.0,12.0,0.052,0.046,0.005999999999999998,36.666666666666664,1962
4,Valladolid,30,15.0,3.0,12.0,0.051,0.053,-0.0020000000000000018,36.666666666666664,1962
5,Zaragoza,30,14.0,4.0,12.0,0.054,0.039,0.015,35.55555555555556,1962
6,Barcelona,30,11.0,9.0,10.0,0.045,0.036,0.009000000000000001,34.44444444444444,1962
7,Valencia,30,14.0,3.0,13.0,0.049,0.036,0.013000000000000005,34.44444444444444,1962
8,Elche,30,11.0,7.0,12.0,0.048,0.059,-0.010999999999999996,32.22222222222222,1962
9,Real Betis,30,12.0,4.0,14.0,0.041,0.047,-0.005999999999999998,31.11111111111111,1962
10,Atlético Bilbao,30,10.0,8.0,12.0,0.041,0.04,0.0010000000000000009,31.11111111111111,1962
11,Sevilla,30,11.0,5.0,14.0,0.04,0.055,-0.015,30.0,1962
12,Córdoba,30,12.0,3.0,15.0,0.035,0.039,-0.003999999999999997,30.0,1962
13,Mallorca,30,11.0,4.0,15.0,0.047,0.057,-0.010000000000000002,28.888888888888886,1962
14,Deportivo La Coruña,30,11.0,3.0,16.0,0.033,0.048,-0.015,27.77777777777778,1962
15,Osasuna,30,9.0,6.0,15.0,0.039,0.05,-0.011000000000000003,26.666666666666668,1962
16,Málaga,30,8.0,4.0,18.0,0.025,0.07,-0.045000000000000005,22.22222222222222,1962
1,Real Madrid,30,22.0,2.0,6.0,0.061,0.023,0.038,51.11111111111111,1963
2,Barcelona,30,19.0,4.0,7.0,0.074,0.038,0.036,46.666666666666664,1963
3,Real Betis,30,15.0,7.0,8.0,0.047,0.036,0.011000000000000003,41.11111111111111,1963
4,Zaragoza,30,14.0,6.0,10.0,0.052,0.042,0.009999999999999995,37.77777777777778,1963
5,Elche,30,13.0,7.0,10.0,0.035,0.031,0.0040000000000000036,36.666666666666664,1963
6,Valencia,30,16.0,0.0,14.0,0.053,0.047,0.005999999999999998,35.55555555555556,1963
7,Atlético Madrid,30,10.0,9.0,11.0,0.037,0.034,0.0029999999999999957,32.22222222222222,1963
8,Atlético Bilbao,30,12.0,5.0,13.0,0.043,0.04,0.0029999999999999957,32.22222222222222,1963
9,Sevilla,30,9.0,11.0,10.0,0.033,0.038,-0.0049999999999999975,32.22222222222222,1963
10,Levante,30,10.0,7.0,13.0,0.043,0.056,-0.013000000000000005,30.0,1963
11,Córdoba,30,10.0,6.0,14.0,0.032,0.038,-0.005999999999999998,28.888888888888886,1963
12,Murcia,30,11.0,4.0,15.0,0.041,0.054,-0.012999999999999998,28.888888888888886,1963
13,Español,30,10.0,5.0,15.0,0.034,0.047,-0.012999999999999998,27.77777777777778,1963
14,Oviedo,30,10.0,5.0,15.0,0.027,0.042,-0.015000000000000003,27.77777777777778,1963
15,Pontevedra,30,8.0,5.0,17.0,0.03,0.045,-0.015,23.333333333333332,1963
16,Valladolid,30,7.0,5.0,18.0,0.027,0.058,-0.031000000000000003,21.11111111111111,1963
1,Real Madrid,30,21.0,5.0,4.0,0.064,0.018,0.046,52.22222222222223,1964
2,Atlético Madrid,30,20.0,3.0,7.0,0.058,0.027,0.031000000000000003,47.77777777777778,1964
3,Zaragoza,30,19.0,2.0,9.0,0.06,0.037,0.023,44.44444444444444,1964
4,Valencia,30,17.0,4.0,9.0,0.059,0.037,0.022,42.22222222222222,1964
5,Córdoba,30,16.0,3.0,11.0,0.036,0.034,0.001999999999999995,38.88888888888889,1964
6,Barcelona,30,14.0,4.0,12.0,0.059,0.041,0.017999999999999995,35.55555555555556,1964
7,Atlético Bilbao,30,13.0,6.0,11.0,0.036,0.041,-0.0050000000000000044,35.55555555555556,1964
8,Elche,30,14.0,3.0,13.0,0.038,0.043,-0.0049999999999999975,34.44444444444444,1964
9,Las Palmas,30,11.0,7.0,12.0,0.036,0.043,-0.006999999999999999,32.22222222222222,1964
10,Sevilla,30,11.0,4.0,15.0,0.038,0.05,-0.012000000000000004,28.888888888888886,1964
11,Español,30,12.0,1.0,17.0,0.037,0.039,-0.0020000000000000018,27.77777777777778,1964
12,Real Betis,30,8.0,7.0,15.0,0.033,0.045,-0.011999999999999997,25.555555555555554,1964
13,Murcia,30,5.0,13.0,12.0,0.028,0.049,-0.021,25.555555555555554,1964
14,Levante,30,8.0,5.0,17.0,0.037,0.051,-0.013999999999999999,23.333333333333332,1964
15,Oviedo,30,7.0,6.0,17.0,0.022,0.054,-0.032,22.22222222222222,1964
16,Deportivo La Coruña,30,6.0,3.0,21.0,0.018,0.05,-0.032,16.666666666666664,1964
1,Atlético Madrid,30,18.0,8.0,4.0,0.054,0.02,0.034,48.888888888888886,1965
2,Real Madrid,30,19.0,5.0,6.0,0.053,0.03,0.023,47.77777777777778,1965
3,Barcelona,30,16.0,6.0,8.0,0.051,0.027,0.023999999999999997,42.22222222222222,1965
4,Zaragoza,30,14.0,8.0,8.0,0.047,0.029,0.018,40.0,1965
5,Atlético Bilbao,30,14.0,6.0,10.0,0.043,0.032,0.010999999999999996,37.77777777777778,1965
6,Elche,30,12.0,8.0,10.0,0.036,0.037,-0.0010000000000000009,35.55555555555556,1965
7,Pontevedra,30,13.0,5.0,12.0,0.031,0.034,-0.0030000000000000027,34.44444444444444,1965
8,Sevilla,30,9.0,9.0,12.0,0.027,0.038,-0.011,30.0,1965
9,Valencia,30,11.0,5.0,14.0,0.04,0.035,0.0049999999999999975,30.0,1965
10,Las Palmas,30,9.0,8.0,13.0,0.032,0.039,-0.006999999999999999,28.888888888888886,1965
11,Córdoba,30,10.0,5.0,15.0,0.034,0.042,-0.008,27.77777777777778,1965
12,Español,30,7.0,10.0,13.0,0.031,0.048,-0.017,26.666666666666668,1965
13,Málaga,30,8.0,8.0,14.0,0.024,0.037,-0.012999999999999998,26.666666666666668,1965
14,Sabadell,30,10.0,3.0,17.0,0.03,0.046,-0.016,25.555555555555554,1965
15,Mallorca,30,9.0,5.0,16.0,0.04,0.055,-0.015,25.555555555555554,1965
16,Real Betis,30,7.0,9.0,14.0,0.036,0.06,-0.024,25.555555555555554,1965
1,Real Madrid,30,19.0,9.0,2.0,0.058,0.022,0.036000000000000004,52.22222222222223,1966
2,Barcelona,30,20.0,2.0,8.0,0.058,0.029,0.029,46.666666666666664,1966
3,Español,30,15.0,7.0,8.0,0.05,0.04,0.010000000000000002,41.11111111111111,1966
4,Atlético Madrid,30,14.0,7.0,9.0,0.057,0.03,0.027000000000000003,38.88888888888889,1966
5,Zaragoza,30,14.0,6.0,10.0,0.051,0.05,0.000999999999999994,37.77777777777778,1966
6,Valencia,30,14.0,4.0,12.0,0.058,0.037,0.021000000000000005,35.55555555555556,1966
7,Atlético Bilbao,30,11.0,9.0,10.0,0.043,0.036,0.006999999999999999,34.44444444444444,1966
8,Sabadell,30,11.0,8.0,11.0,0.035,0.038,-0.0029999999999999957,33.33333333333333,1966
9,Elche,30,9.0,9.0,12.0,0.041,0.05,-0.009000000000000001,30.0,1966
10,Pontevedra,30,9.0,9.0,12.0,0.028,0.032,-0.004,30.0,1966
11,Las Palmas,30,8.0,10.0,12.0,0.032,0.038,-0.005999999999999998,28.888888888888886,1966
12,Córdoba,30,9.0,8.0,13.0,0.028,0.044,-0.015999999999999997,28.888888888888886,1966
13,Sevilla,30,9.0,7.0,14.0,0.028,0.047,-0.019,27.77777777777778,1966
14,Granada,30,8.0,7.0,15.0,0.032,0.046,-0.013999999999999999,25.555555555555554,1966
15,Hércules,30,6.0,8.0,16.0,0.032,0.06,-0.027999999999999997,22.22222222222222,1966
16,Deportivo La Coruña,30,7.0,4.0,19.0,0.025,0.057,-0.032,20.0,1966
1,Real Madrid,30,16.0,10.0,4.0,0.055,0.026,0.029,46.666666666666664,1967
2,Barcelona,30,15.0,9.0,6.0,0.048,0.029,0.019,43.333333333333336,1967
3,Las Palmas,30,17.0,4.0,9.0,0.056,0.041,0.015,42.22222222222222,1967
4,Valencia,30,13.0,8.0,9.0,0.052,0.038,0.013999999999999999,37.77777777777778,1967
5,Zaragoza,30,13.0,7.0,10.0,0.043,0.034,0.008999999999999994,36.666666666666664,1967
6,Atlético Madrid,30,12.0,9.0,9.0,0.038,0.032,0.005999999999999998,36.666666666666664,1967
7,Atlético Bilbao,30,11.0,10.0,9.0,0.051,0.028,0.022999999999999996,35.55555555555556,1967
8,Pontevedra,30,12.0,7.0,11.0,0.036,0.041,-0.0050000000000000044,34.44444444444444,1967
9,Español,30,12.0,5.0,13.0,0.048,0.044,0.0040000000000000036,32.22222222222222,1967
10,Elche,30,9.0,9.0,12.0,0.029,0.037,-0.007999999999999997,30.0,1967
11,Málaga,30,11.0,5.0,14.0,0.03,0.039,-0.009000000000000001,30.0,1967
12,Sabadell,30,10.0,6.0,14.0,0.034,0.051,-0.016999999999999994,28.888888888888886,1967
13,Córdoba,30,11.0,3.0,16.0,0.035,0.057,-0.022,27.77777777777778,1967
14,Real Sociedad,30,9.0,6.0,15.0,0.038,0.043,-0.0049999999999999975,26.666666666666668,1967
15,Real Betis,30,8.0,4.0,18.0,0.03,0.058,-0.028000000000000004,22.22222222222222,1967
16,Sevilla,30,6.0,8.0,16.0,0.031,0.056,-0.025,22.22222222222222,1967
1,Real Madrid,30,18.0,11.0,1.0,0.046,0.021,0.024999999999999998,52.22222222222223,1968
2,Las Palmas,30,15.0,8.0,7.0,0.045,0.034,0.010999999999999996,42.22222222222222,1968
3,Barcelona,30,13.0,10.0,7.0,0.04,0.018,0.022000000000000002,40.0,1968
4,Sabadell,30,10.0,12.0,8.0,0.033,0.034,-0.0010000000000000009,35.55555555555556,1968
5,Valencia,30,10.0,11.0,9.0,0.036,0.039,-0.0030000000000000027,34.44444444444444,1968
6,Atlético Madrid,30,10.0,10.0,10.0,0.04,0.037,0.0030000000000000027,33.33333333333333,1968
7,Real Sociedad,30,10.0,9.0,11.0,0.036,0.033,0.0029999999999999957,32.22222222222222,1968
8,Granada,30,11.0,7.0,12.0,0.026,0.038,-0.012,32.22222222222222,1968
9,Elche,30,7.0,15.0,8.0,0.025,0.023,0.0020000000000000018,32.22222222222222,1968
10,Deportivo La Coruña,30,11.0,6.0,13.0,0.039,0.044,-0.0049999999999999975,31.11111111111111,1968
11,Atlético Bilbao,30,10.0,8.0,12.0,0.042,0.046,-0.003999999999999997,31.11111111111111,1968
12,Pontevedra,30,7.0,13.0,10.0,0.02,0.023,-0.002999999999999999,30.0,1968
13,Zaragoza,30,8.0,10.0,12.0,0.036,0.036,0.0,28.888888888888886,1968
14,Málaga,30,9.0,7.0,14.0,0.037,0.042,-0.0050000000000000044,27.77777777777778,1968
15,Español,30,8.0,8.0,14.0,0.029,0.036,-0.006999999999999996,26.666666666666668,1968
16,Córdoba,30,5.0,11.0,14.0,0.031,0.057,-0.026000000000000002,23.333333333333332,1968
1,Atlético Madrid,30,18.0,6.0,6.0,0.053,0.022,0.031,46.666666666666664,1969
2,Atlético Bilbao,30,17.0,7.0,6.0,0.044,0.02,0.023999999999999997,45.55555555555556,1969
3,Sevilla,30,14.0,7.0,9.0,0.039,0.032,0.006999999999999999,38.88888888888889,1969
4,Barcelona,30,13.0,9.0,8.0,0.04,0.031,0.009000000000000001,38.88888888888889,1969
5,Valencia,30,15.0,5.0,10.0,0.035,0.023,0.012000000000000004,38.88888888888889,1969
6,Real Madrid,30,13.0,9.0,8.0,0.05,0.042,0.008,38.88888888888889,1969
7,Real Sociedad,30,15.0,3.0,12.0,0.047,0.037,0.010000000000000002,36.666666666666664,1969
8,Zaragoza,30,13.0,7.0,10.0,0.035,0.039,-0.003999999999999997,36.666666666666664,1969
9,Las Palmas,30,10.0,7.0,13.0,0.032,0.04,-0.008,30.0,1969
10,Celta,30,10.0,7.0,13.0,0.031,0.039,-0.008,30.0,1969
11,Elche,30,8.0,10.0,12.0,0.032,0.044,-0.011999999999999997,28.888888888888886,1969
12,Granada,30,8.0,10.0,12.0,0.02,0.031,-0.011,28.888888888888886,1969
13,Sabadell,30,10.0,5.0,15.0,0.031,0.037,-0.005999999999999998,27.77777777777778,1969
14,Deportivo La Coruña,30,8.0,9.0,13.0,0.025,0.032,-0.006999999999999999,27.77777777777778,1969
15,Mallorca,30,7.0,8.0,15.0,0.033,0.052,-0.018999999999999996,24.444444444444443,1969
16,Pontevedra,30,4.0,5.0,21.0,0.02,0.046,-0.026,14.444444444444443,1969
